BalancePlatform,AccountHolder,BalanceAccount,Category,Type,Status,Transfer Id,Transaction Id,Psp Payment Merchant Reference,Psp Payment Psp Reference,Psp Modification Psp Reference,Psp Modification Merchant Reference,Reference,Description,Booking Date,Booking Date TimeZone,Value Date,Value Date TimeZone,Currency,Amount,Starting Balance Currency,Starting Balance,Ending Balance Currency,Ending Balance,Reserved1,Reserved2,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GSE00EOKFB3OA,T02GSG0678ZH4X6Y,SWIFT-DELIVERY-001-ORD-23-021,P02GSF0KVHKFKC3M,,,SWIFT-DELIVERY-001-ORD-23-021,Order SWIFT-DELIVERY-001-ORD-23-021,23/07/2024 20:32,EST,25/07/2024 00:00,EST,USD,18.41,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GR80715E3B5SC,T02GRA0HN9JTWAW9,SWIFT-DELIVERY-001-ORD-23-007,P02GR90GOZA05WYD,,,SWIFT-DELIVERY-001-ORD-23-007,Order SWIFT-DELIVERY-001-ORD-23-007,23/07/2024 20:36,EST,25/07/2024 00:00,EST,USD,36.6,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GVN0H6CRYKOO3,T02GVP00BSZFLDOI,SWIFT-DELIVERY-001-ORD-23-060,P02GVO0LQQCSMIJ3,,,SWIFT-DELIVERY-001-ORD-23-060,Order SWIFT-DELIVERY-001-ORD-23-060,23/07/2024 20:39,EST,25/07/2024 00:00,EST,USD,28.06,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GSB0OZ5AHKC8K,T02GSD02YPFJCS3A,SWIFT-DELIVERY-001-ORD-23-020,P02GSC0F4OT2UKQX,,,SWIFT-DELIVERY-001-ORD-23-020,Order SWIFT-DELIVERY-001-ORD-23-020,23/07/2024 20:58,EST,25/07/2024 00:00,EST,USD,29.38,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GUQ0U7NBXPKBY,T02GUS04UPGE6ST3,SWIFT-DELIVERY-001-ORD-23-049,P02GUR0XBYRBS3UJ,,,SWIFT-DELIVERY-001-ORD-23-049,Order SWIFT-DELIVERY-001-ORD-23-049,23/07/2024 21:05,EST,25/07/2024 00:00,EST,USD,31.41,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GR20TQW5Y2RA8,T02GR40KV3S87X26,SWIFT-DELIVERY-001-ORD-23-005,P02GR30TLT2YSO7G,,,SWIFT-DELIVERY-001-ORD-23-005,Order SWIFT-DELIVERY-001-ORD-23-005,23/07/2024 21:07,EST,25/07/2024 00:00,EST,USD,14.37,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GSN0ZAIQWAUBX,T02GSP0L9JFRIOOZ,SWIFT-DELIVERY-001-ORD-23-024,P02GSO0OGZQ9F2UR,,,SWIFT-DELIVERY-001-ORD-23-024,Order SWIFT-DELIVERY-001-ORD-23-024,23/07/2024 21:24,EST,25/07/2024 00:00,EST,USD,12.25,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GQZ0K68EO99Y0,T02GR10VZWVHD6HF,SWIFT-DELIVERY-001-ORD-23-004,P02GR002FNHJ13RM,,,SWIFT-DELIVERY-001-ORD-23-004,Order SWIFT-DELIVERY-001-ORD-23-004,23/07/2024 21:29,EST,25/07/2024 00:00,EST,USD,26.91,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GQW04VXBQ330H,T02GQY0N2AT9479Y,SWIFT-DELIVERY-001-ORD-23-003,P02GQX08PT3SDW0B,,,SWIFT-DELIVERY-001-ORD-23-003,Order SWIFT-DELIVERY-001-ORD-23-003,23/07/2024 21:31,EST,25/07/2024 00:00,EST,USD,21.69,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GST0F7AHIO4D9,T02GSV06DUJEA8K0,SWIFT-DELIVERY-001-ORD-23-026,P02GSU0CVS2Z43TM,,,SWIFT-DELIVERY-001-ORD-23-026,Order SWIFT-DELIVERY-001-ORD-23-026,23/07/2024 21:43,EST,25/07/2024 00:00,EST,USD,21.6,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GSZ0SD18CEPXZ,T02GT10ZBOJMQ47H,SWIFT-DELIVERY-001-ORD-23-028,P02GT00TF7BR5O2G,,,SWIFT-DELIVERY-001-ORD-23-028,Order SWIFT-DELIVERY-001-ORD-23-028,23/07/2024 21:53,EST,25/07/2024 00:00,EST,USD,22.15,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GR5057FKUKMOT,T02GR70MN83YG91Y,SWIFT-DELIVERY-001-ORD-23-006,P02GR603ZWEOB9AP,,,SWIFT-DELIVERY-001-ORD-23-006,Order SWIFT-DELIVERY-001-ORD-23-006,23/07/2024 21:54,EST,25/07/2024 00:00,EST,USD,25.43,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GXZ0XEYQD0I8S,T02GY10YT0J4SGXL,SWIFT-DELIVERY-001-ORD-24-024,P02GY00SZKAF99ZC,,,SWIFT-DELIVERY-001-ORD-24-024,Order SWIFT-DELIVERY-001-ORD-24-024,24/07/2024 08:06,EST,26/07/2024 00:00,EST,USD,13.99,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002H0207K89VQSUP,T02H04015EUDCWND,SWIFT-DELIVERY-001-ORD-24-048,P02H0301YEMP0PWW,,,SWIFT-DELIVERY-001-ORD-24-048,Order SWIFT-DELIVERY-001-ORD-24-048,24/07/2024 08:10,EST,26/07/2024 00:00,EST,USD,35.35,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GYB06KAC6ECA5,T02GYD0P3ZDAP00X,SWIFT-DELIVERY-001-ORD-24-028,P02GYC00TQR1ACBA,,,SWIFT-DELIVERY-001-ORD-24-028,Order SWIFT-DELIVERY-001-ORD-24-028,24/07/2024 08:13,EST,26/07/2024 00:00,EST,USD,36.48,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002H180O299CIIK3,T02H1A0XCZKIUACI,SWIFT-DELIVERY-001-ORD-24-062,P02H19091GIZGN69,,,SWIFT-DELIVERY-001-ORD-24-062,Order SWIFT-DELIVERY-001-ORD-24-062,24/07/2024 08:33,EST,26/07/2024 00:00,EST,USD,28.68,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,refund,refunded,002GHE0VY5D7VOEC,T02GHG0NBQVZ6L5F,SWIFT-DELIVERY-001-ORD-21-033-REF,P02GHF08KLESO61W,,,SWIFT-DELIVERY-001-ORD-21-033-REF,Order SWIFT-DELIVERY-001-ORD-21-033-REF,24/07/2024 08:58,EST,26/07/2024 08:58,EST,USD,-11.95,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GYH0XA9U180A5,T02GYJ0HJZSLWVQB,SWIFT-DELIVERY-001-ORD-24-030,P02GYI0L5E65B66G,,,SWIFT-DELIVERY-001-ORD-24-030,Order SWIFT-DELIVERY-001-ORD-24-030,24/07/2024 09:01,EST,26/07/2024 00:00,EST,USD,23.55,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002H150YSSS2JRP1,T02H1708VDUZAO96,SWIFT-DELIVERY-001-ORD-24-061,P02H160EVLPQ67XW,,,SWIFT-DELIVERY-001-ORD-24-061,Order SWIFT-DELIVERY-001-ORD-24-061,24/07/2024 09:23,EST,26/07/2024 00:00,EST,USD,24.01,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GZT0ZXSFNCB67,T02GZV07MNBK909G,SWIFT-DELIVERY-001-ORD-24-045,P02GZU0AKYEKGYUC,,,SWIFT-DELIVERY-001-ORD-24-045,Order SWIFT-DELIVERY-001-ORD-24-045,24/07/2024 09:43,EST,26/07/2024 00:00,EST,USD,12.23,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002H0N0T4IH6XEZ0,T02H0P02P3P98BO2,SWIFT-DELIVERY-001-ORD-24-055,P02H0O0AMOSA4KGO,,,SWIFT-DELIVERY-001-ORD-24-055,Order SWIFT-DELIVERY-001-ORD-24-055,24/07/2024 09:56,EST,26/07/2024 00:00,EST,USD,39.3,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GZ80LNLQKYMFF,T02GZA0YPW4N2IPE,SWIFT-DELIVERY-001-ORD-24-039,P02GZ90DDI6RMYDW,,,SWIFT-DELIVERY-001-ORD-24-039,Order SWIFT-DELIVERY-001-ORD-24-039,24/07/2024 09:58,EST,26/07/2024 00:00,EST,USD,22.21,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002H1B0W44WMC4IW,T02H1D0ECHQ44Q1G,SWIFT-DELIVERY-001-ORD-24-063,P02H1C07GOLT21C9,,,SWIFT-DELIVERY-001-ORD-24-063,Order SWIFT-DELIVERY-001-ORD-24-063,24/07/2024 10:12,EST,26/07/2024 00:00,EST,USD,23.87,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002H080HC0NQG7K8,T02H0A0SCF3SI6VZ,SWIFT-DELIVERY-001-ORD-24-050,P02H090MNCO9H3SY,,,SWIFT-DELIVERY-001-ORD-24-050,Order SWIFT-DELIVERY-001-ORD-24-050,24/07/2024 10:22,EST,26/07/2024 00:00,EST,USD,36.74,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GZ20WIJUP07XO,T02GZ40H34HK7VTQ,SWIFT-DELIVERY-001-ORD-24-037,P02GZ30JNAGLZP0J,,,SWIFT-DELIVERY-001-ORD-24-037,Order SWIFT-DELIVERY-001-ORD-24-037,24/07/2024 10:23,EST,26/07/2024 00:00,EST,USD,34.15,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GY50VZMWG5KJV,T02GY70BDRKG6W5L,SWIFT-DELIVERY-001-ORD-24-026,P02GY60UK9ZW1QVD,,,SWIFT-DELIVERY-001-ORD-24-026,Order SWIFT-DELIVERY-001-ORD-24-026,24/07/2024 10:24,EST,26/07/2024 00:00,EST,USD,33.58,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GZZ08XCRDOCLY,T02H010W3M6NHKR8,SWIFT-DELIVERY-001-ORD-24-047,P02H000M78LFVY3T,,,SWIFT-DELIVERY-001-ORD-24-047,Order SWIFT-DELIVERY-001-ORD-24-047,24/07/2024 10:28,EST,26/07/2024 00:00,EST,USD,22.63,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,refund,refunded,002G1E099NGMMJW0,T02G1G0N0EQWJ4D4,SWIFT-DELIVERY-001-ORD-18-035-REF,P02G1F031XEL5WK1,,,SWIFT-DELIVERY-001-ORD-18-035-REF,Order SWIFT-DELIVERY-001-ORD-18-035-REF,24/07/2024 10:31,EST,26/07/2024 10:31,EST,USD,-9.11,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GYK07PDGYOPXG,T02GYM08JK9RBDZG,SWIFT-DELIVERY-001-ORD-24-031,P02GYL0WGTB4I1ZT,,,SWIFT-DELIVERY-001-ORD-24-031,Order SWIFT-DELIVERY-001-ORD-24-031,24/07/2024 11:21,EST,26/07/2024 00:00,EST,USD,39.4,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,refund,refunded,002G4K0WIXLMQ8JW,T02G4M0QRJS5Z6V6,SWIFT-DELIVERY-001-ORD-18-069-REF,P02G4L0T21D7XBDX,,,SWIFT-DELIVERY-001-ORD-18-069-REF,Order SWIFT-DELIVERY-001-ORD-18-069-REF,24/07/2024 11:46,EST,26/07/2024 11:46,EST,USD,-8.45,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GWN06YCP9V36A,T02GWP0W7IVX1VD3,SWIFT-DELIVERY-001-ORD-24-008,P02GWO0V8TYFQ723,,,SWIFT-DELIVERY-001-ORD-24-008,Order SWIFT-DELIVERY-001-ORD-24-008,24/07/2024 12:18,EST,26/07/2024 00:00,EST,USD,35.44,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GZN07D0HI7XC5,T02GZP0KR6G163XK,SWIFT-DELIVERY-001-ORD-24-044,P02GZO0X53RZO5M9,,,SWIFT-DELIVERY-001-ORD-24-044,Order SWIFT-DELIVERY-001-ORD-24-044,24/07/2024 12:41,EST,26/07/2024 00:00,EST,USD,11.98,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002H0T01MJ7M9NXL,T02H0V0YD60IOHHY,SWIFT-DELIVERY-001-ORD-24-057,P02H0U0F0CWYZXDP,,,SWIFT-DELIVERY-001-ORD-24-057,Order SWIFT-DELIVERY-001-ORD-24-057,24/07/2024 12:41,EST,26/07/2024 00:00,EST,USD,38,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GYZ0VHDGW9HCA,T02GZ10YDSMEMFKY,SWIFT-DELIVERY-001-ORD-24-036,P02GZ009RMYQJF25,,,SWIFT-DELIVERY-001-ORD-24-036,Order SWIFT-DELIVERY-001-ORD-24-036,24/07/2024 12:58,EST,26/07/2024 00:00,EST,USD,12.54,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GWZ0AMZS4RIJV,T02GX10PTEKKFMFO,SWIFT-DELIVERY-001-ORD-24-012,P02GX00USETWYO8M,,,SWIFT-DELIVERY-001-ORD-24-012,Order SWIFT-DELIVERY-001-ORD-24-012,24/07/2024 13:11,EST,26/07/2024 00:00,EST,USD,8.07,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GZH0PCU1VVOZY,T02GZJ0GR5KEOXIT,SWIFT-DELIVERY-001-ORD-24-042,P02GZI0285VR4DF6,,,SWIFT-DELIVERY-001-ORD-24-042,Order SWIFT-DELIVERY-001-ORD-24-042,24/07/2024 13:12,EST,26/07/2024 00:00,EST,USD,18.61,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,refund,refunded,002GI80M7BKZA4FZ,T02GIA0CDD1DNBVT,SWIFT-DELIVERY-001-ORD-21-042-REF,P02GI906D2GSR1T9,,,SWIFT-DELIVERY-001-ORD-21-042-REF,Order SWIFT-DELIVERY-001-ORD-21-042-REF,24/07/2024 13:17,EST,26/07/2024 13:17,EST,USD,-21.51,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GZ50WUN4VPN2G,T02GZ70Z3KXF5SJJ,SWIFT-DELIVERY-001-ORD-24-038,P02GZ603RGKQ0EBG,,,SWIFT-DELIVERY-001-ORD-24-038,Order SWIFT-DELIVERY-001-ORD-24-038,24/07/2024 13:24,EST,26/07/2024 00:00,EST,USD,20.35,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GYQ0E0W61HEIJ,T02GYS0PYFQ0YMRJ,SWIFT-DELIVERY-001-ORD-24-033,P02GYR0FUFBMMHVA,,,SWIFT-DELIVERY-001-ORD-24-033,Order SWIFT-DELIVERY-001-ORD-24-033,24/07/2024 13:26,EST,26/07/2024 00:00,EST,USD,8.22,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GWT0RWGB3P8FX,T02GWV01YF30O1FZ,SWIFT-DELIVERY-001-ORD-24-010,P02GWU0NJMU7WBQM,,,SWIFT-DELIVERY-001-ORD-24-010,Order SWIFT-DELIVERY-001-ORD-24-010,24/07/2024 13:58,EST,26/07/2024 00:00,EST,USD,20.78,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GX508Y02DMY5S,T02GX709N2NGVEVZ,SWIFT-DELIVERY-001-ORD-24-014,P02GX60T88P7OZVZ,,,SWIFT-DELIVERY-001-ORD-24-014,Order SWIFT-DELIVERY-001-ORD-24-014,24/07/2024 14:10,EST,26/07/2024 00:00,EST,USD,20.89,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GWE082K9AIZEQ,T02GWG0KFG7ZFAWS,SWIFT-DELIVERY-001-ORD-24-006,P02GWF0FI9RFQV16,,,SWIFT-DELIVERY-001-ORD-24-006,Order SWIFT-DELIVERY-001-ORD-24-006,24/07/2024 14:15,EST,26/07/2024 00:00,EST,USD,29.06,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GXE0HDNE3KDVW,T02GXG0HMZZQQ6YO,SWIFT-DELIVERY-001-ORD-24-017,P02GXF0QVNCUO96A,,,SWIFT-DELIVERY-001-ORD-24-017,Order SWIFT-DELIVERY-001-ORD-24-017,24/07/2024 14:24,EST,26/07/2024 00:00,EST,USD,32.95,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002H0K0XW7TGW4YM,T02H0M027MYK2V6D,SWIFT-DELIVERY-001-ORD-24-054,P02H0L090CEW6HTU,,,SWIFT-DELIVERY-001-ORD-24-054,Order SWIFT-DELIVERY-001-ORD-24-054,24/07/2024 14:30,EST,26/07/2024 00:00,EST,USD,15.56,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GYN0MH2SOJMBU,T02GYP0D0TAUIXMQ,SWIFT-DELIVERY-001-ORD-24-032,P02GYO03XHHYDLUB,,,SWIFT-DELIVERY-001-ORD-24-032,Order SWIFT-DELIVERY-001-ORD-24-032,24/07/2024 14:31,EST,26/07/2024 00:00,EST,USD,13.28,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002H1E05ZVKOY8AI,T02H1G0ENSUZF9MZ,SWIFT-DELIVERY-001-ORD-24-064,P02H1F0617WYG7KU,,,SWIFT-DELIVERY-001-ORD-24-064,Order SWIFT-DELIVERY-001-ORD-24-064,24/07/2024 14:39,EST,26/07/2024 00:00,EST,USD,13.73,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GY20KUQB9WK2F,T02GY40MM97J1096,SWIFT-DELIVERY-001-ORD-24-025,P02GY30QNAETH65M,,,SWIFT-DELIVERY-001-ORD-24-025,Order SWIFT-DELIVERY-001-ORD-24-025,24/07/2024 14:47,EST,26/07/2024 00:00,EST,USD,34.43,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GVZ0SDGEAQT1E,T02GW10FE7D832A3,SWIFT-DELIVERY-001-ORD-24-001,P02GW000ZKJ6SVAC,,,SWIFT-DELIVERY-001-ORD-24-001,Order SWIFT-DELIVERY-001-ORD-24-001,24/07/2024 14:56,EST,26/07/2024 00:00,EST,USD,14.22,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GWW0X5A4FU592,T02GWY0BRE6JB2GZ,SWIFT-DELIVERY-001-ORD-24-011,P02GWX0J03C1OF8V,,,SWIFT-DELIVERY-001-ORD-24-011,Order SWIFT-DELIVERY-001-ORD-24-011,24/07/2024 15:05,EST,26/07/2024 00:00,EST,USD,10.93,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GY80OYEAR4LI3,T02GYA0XICCF0J10,SWIFT-DELIVERY-001-ORD-24-027,P02GY900M7H8W8LX,,,SWIFT-DELIVERY-001-ORD-24-027,Order SWIFT-DELIVERY-001-ORD-24-027,24/07/2024 15:21,EST,26/07/2024 00:00,EST,USD,18.38,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GXN0KIGBDTBLY,T02GXP0M9HEFBF1Z,SWIFT-DELIVERY-001-ORD-24-020,P02GXO0BD6LXADLG,,,SWIFT-DELIVERY-001-ORD-24-020,Order SWIFT-DELIVERY-001-ORD-24-020,24/07/2024 15:31,EST,26/07/2024 00:00,EST,USD,33.15,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GYW0QME19VIMN,T02GYY0V0T2E1O5Z,SWIFT-DELIVERY-001-ORD-24-035,P02GYX0ZBJSKB474,,,SWIFT-DELIVERY-001-ORD-24-035,Order SWIFT-DELIVERY-001-ORD-24-035,24/07/2024 15:38,EST,26/07/2024 00:00,EST,USD,31.85,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GYT09Y5P4Q6QT,T02GYV07W2RQ4NRK,SWIFT-DELIVERY-001-ORD-24-034,P02GYU039GO543RD,,,SWIFT-DELIVERY-001-ORD-24-034,Order SWIFT-DELIVERY-001-ORD-24-034,24/07/2024 16:07,EST,26/07/2024 00:00,EST,USD,20.29,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GW50SCNTCUUKU,T02GW70XYFYNMQTC,SWIFT-DELIVERY-001-ORD-24-003,P02GW60UKPEW26RW,,,SWIFT-DELIVERY-001-ORD-24-003,Order SWIFT-DELIVERY-001-ORD-24-003,24/07/2024 16:11,EST,26/07/2024 00:00,EST,USD,34.73,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GXQ0YERT78KWN,T02GXS081JD6KHKB,SWIFT-DELIVERY-001-ORD-24-021,P02GXR00UCGS188M,,,SWIFT-DELIVERY-001-ORD-24-021,Order SWIFT-DELIVERY-001-ORD-24-021,24/07/2024 16:21,EST,26/07/2024 00:00,EST,USD,37.04,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GWB0BALX9TO1V,T02GWD0TE6L9J66U,SWIFT-DELIVERY-001-ORD-24-005,P02GWC0XR18TIBUR,,,SWIFT-DELIVERY-001-ORD-24-005,Order SWIFT-DELIVERY-001-ORD-24-005,24/07/2024 16:41,EST,26/07/2024 00:00,EST,USD,22.49,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002H0Q0SW5KNKVOK,T02H0S01AS8OM2MH,SWIFT-DELIVERY-001-ORD-24-056,P02H0R0PY6KZQMZH,,,SWIFT-DELIVERY-001-ORD-24-056,Order SWIFT-DELIVERY-001-ORD-24-056,24/07/2024 16:45,EST,26/07/2024 00:00,EST,USD,13.14,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,refund,refunded,002G3H08Y6Z4KQWG,T02G3J0UHI2JXNCI,SWIFT-DELIVERY-001-ORD-18-057-REF,P02G3I0DU3G823IK,,,SWIFT-DELIVERY-001-ORD-18-057-REF,Order SWIFT-DELIVERY-001-ORD-18-057-REF,24/07/2024 16:50,EST,26/07/2024 16:50,EST,USD,-18.58,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002H0B04X9EWM8ST,T02H0D0S6RB9K7DE,SWIFT-DELIVERY-001-ORD-24-051,P02H0C088MZQNP2L,,,SWIFT-DELIVERY-001-ORD-24-051,Order SWIFT-DELIVERY-001-ORD-24-051,24/07/2024 17:16,EST,26/07/2024 00:00,EST,USD,30.06,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GZE0LETH0FEG9,T02GZG0KCQUSJ92U,SWIFT-DELIVERY-001-ORD-24-041,P02GZF0M3V9HKUF6,,,SWIFT-DELIVERY-001-ORD-24-041,Order SWIFT-DELIVERY-001-ORD-24-041,24/07/2024 17:18,EST,26/07/2024 00:00,EST,USD,31.01,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GXT025Q89G8JB,T02GXV0JQMF1J15C,SWIFT-DELIVERY-001-ORD-24-022,P02GXU00RSKUM5J2,,,SWIFT-DELIVERY-001-ORD-24-022,Order SWIFT-DELIVERY-001-ORD-24-022,24/07/2024 18:07,EST,26/07/2024 00:00,EST,USD,10.21,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GXW0EG8KYEPDG,T02GXY0TGEVZHBBX,SWIFT-DELIVERY-001-ORD-24-023,P02GXX01A6CU4TCT,,,SWIFT-DELIVERY-001-ORD-24-023,Order SWIFT-DELIVERY-001-ORD-24-023,24/07/2024 18:11,EST,26/07/2024 00:00,EST,USD,35.25,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002GX80T2Q9217TO,T02GXA0I5RTUGVR4,SWIFT-DELIVERY-001-ORD-24-015,P02GX909UOHX70P5,,,SWIFT-DELIVERY-001-ORD-24-015,Order SWIFT-DELIVERY-001-ORD-24-015,24/07/2024 18:13,EST,26/07/2024 00:00,EST,USD,36.61,,,,,,,,,,,,,,
DemoBalancePlatform,AH3000000000000000000005,BA3000000000000000000005,platformPayment,capture,captured,002H0H0ESIEB42SD,T02H0J0BP9DZSZ5G,SWIFT-DELIVERY-001-ORD-24-053,P02H0I03SE7C5ITI,,,SWIFT-DELIVERY-001-ORD-24-053,Order SWIFT-DELIVERY-001-ORD-24-053,24/07/2024 18:19,EST,26/07/2024 00:00,EST,USD,28.45,,,,,,,,,,,,,,
